id,id_conversacion,creado_en,fecha,hora,huso_horario,id_usuario,nombre_usuario,nombre,lugar,tweet,etiquetas,respuestas,menciones,urls,fotos,cantidad_respuestas,cantidad_retweets,cantidad_likes,ubucacion,hashtags,enlaces,retweet,url_gif,muestra_gif,url_video,muestra_video,estado_es_cita,id_cita,url_cita,es_respuesta_a,tiene_tweet_padre
1177236787078545400,1177236787078545400,1569510096000,2019-09-26,12:01:36,Argentina Standard Time,403121247,socialbit_cl,Socialbit,NA,Enfrentar nuevos problemas de política pública a partir de la disponibilidad de grandes volúmenes de datos y aparición de tecnologías. Presentación de @pcofre en #LatinR2019 @LatinR_Conf @MetricArts pic.twitter.com/Ctk98l8kyy,[],"[{'id': 403121247, 'id_str': '403121247', 'screen_name': 'socialbit_cl'}, {'id': 9228282, 'id_str': '9228282', 'screen_name': 'pcofre'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 13133112, 'id_str': '13133112', 'screen_name': 'MetricArts'}]","['pcofre', 'latinr_conf', 'metricarts']",[],['https://pbs.twimg.com/media/EFZinTZXUAA9OBF.jpg'],1,4,8,NA,['#latinr2019'],https://twitter.com/socialbit_cl/status/1177236787078545409,NA,NA,NA,NA,NA,0,0,NA,0,0
1177235863182467e3,1177235863182467e3,1569509876000,2019-09-26,11:57:56,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,¿Querés iniciar un RUG en tu ciudad? @mrqtsp nos cuenta cómo hacerlo en #LatinR2019  pic.twitter.com/GimYFnGol6,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 1025221968654729216, 'id_str': '1025221968654729216', 'screen_name': 'mrqtsp'}]",['mrqtsp'],[],['https://pbs.twimg.com/media/EFZhxETWwAAnq8p.jpg'],0,2,7,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177235863182467077,NA,NA,NA,NA,NA,0,0,NA,0,0
1177235127254081500,1177235127254081500,1569509700000,2019-09-26,11:55:00,Argentina Standard Time,1009962360155537400,constantyesnaby,Tamara,NA,"Recuerden que si no han retirado su bolsa o identificación, pueden hacerlo en el stand de @LatinR_Conf (: #LatinR2019  pic.twitter.com/MdzMaj5853",[],"[{'id': 1009962360155537408, 'id_str': '1009962360155537408', 'screen_name': 'constantyesnaby'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",['latinr_conf'],[],['https://pbs.twimg.com/media/EFZhGsQWwAAKLl2.jpg'],0,0,1,NA,['#latinr2019'],https://twitter.com/constantyesnaby/status/1177235127254081538,NA,NA,NA,NA,NA,0,0,NA,0,0
1177235113890996200,1177235113890996200,1569509697000,2019-09-26,11:54:57,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,Mesa de comunidades @renrosarioarg @renbaires junto a comunidades de Montevideo y Santiago #LatinR2019  pic.twitter.com/VgGIqgN7DN,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 1042150946170650624, 'id_str': '1042150946170650624', 'screen_name': 'renrosarioarg'}, {'id': 1044937544209760257, 'id_str': '1044937544209760257', 'screen_name': 'renbaires'}]","['renrosarioarg', 'renbaires']",[],"['https://pbs.twimg.com/media/EFZhAWOW4AI-j4c.jpg', 'https://pbs.twimg.com/media/EFZhBvDW4AIN46a.jpg', 'https://pbs.twimg.com/media/EFZhFvtXYAERUC4.jpg']",0,3,4,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177235113890996230,NA,NA,NA,NA,NA,0,0,NA,0,0
1177234901155950600,1177234901155950600,1569509647000,2019-09-26,11:54:07,Argentina Standard Time,1177229562910007300,nicolea16950787,Nicole Andrea,NA,"Demasiado agradecida con la experiencia, espero que se vuelva a repetir #LatinR2019  pic.twitter.com/svI2xLxkT6",[],"[{'id': 1177229562910007297, 'id_str': '1177229562910007297', 'screen_name': 'NicoleA16950787'}]",[],[],['https://pbs.twimg.com/media/EFZg4prXoAIIEfV.jpg'],0,0,4,NA,['#latinr2019'],https://twitter.com/NicoleA16950787/status/1177234901155950593,NA,NA,NA,NA,NA,0,0,NA,0,0
1177234535714578400,1177234535714578400,1569509559000,2019-09-26,11:52:39,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,Marcos Prunello de  @renrosarioarg nos cuenta qué son los Rugs en #LatinR2019  pic.twitter.com/FyH3wLCVjM,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 1042150946170650624, 'id_str': '1042150946170650624', 'screen_name': 'renrosarioarg'}]",['renrosarioarg'],[],['https://pbs.twimg.com/media/EFZgjthWkAISG4c.jpg'],1,0,4,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177234535714578432,NA,NA,NA,NA,NA,0,0,NA,0,0
1177234399693279200,1177234399693279200,1569509527000,2019-09-26,11:52:07,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,.@mrqtsp hablando de los grupos de usuaries de R en el panel de comunidades #LatinR2019  pic.twitter.com/ooPMGPxOfH,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 1025221968654729216, 'id_str': '1025221968654729216', 'screen_name': 'mrqtsp'}]",['mrqtsp'],[],['https://pbs.twimg.com/media/EFZgcLbX4AASmMG.jpg'],0,0,1,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177234399693279233,NA,NA,NA,NA,NA,0,0,NA,0,0
1177233383983919e3,1177233383983919e3,1569509285000,2019-09-26,11:48:05,Argentina Standard Time,400694446,yabellini,Yanina Bellini Saibene,NA,Nos cuentan que son los grupos de usuarios de R (RUG) en la mesa de comunidades de #LatinR2019 #rstats #rstatsES pic.twitter.com/uM9BPAeylS,[],"[{'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}]",[],[],['https://pbs.twimg.com/media/EFZfhLtW4AAqhIK.jpg'],0,2,1,NA,"['#latinr2019', '#rstats', '#rstatses']",https://twitter.com/yabellini/status/1177233383983919104,NA,NA,NA,NA,NA,0,0,NA,0,0
1177233366371975200,1177233366371975200,1569509281000,2019-09-26,11:48:01,Argentina Standard Time,403121247,socialbit_cl,Socialbit,NA,"""Reproducibilidad y trazabilidad"". Pablo León del @INE_Chile sobre las características del procesamiento y edición de datos en el Censo 2017 usando #R, en #LatinR2019 @rstudio pic.twitter.com/ZGsggLHtRj",[],"[{'id': 403121247, 'id_str': '403121247', 'screen_name': 'socialbit_cl'}, {'id': 138048178, 'id_str': '138048178', 'screen_name': 'INE_Chile'}, {'id': 235261861, 'id_str': '235261861', 'screen_name': 'rstudio'}]","['ine_chile', 'rstudio']",[],['https://pbs.twimg.com/media/EFZfgKjWkAEz6n8.jpg'],1,2,3,NA,"['#r', '#latinr2019']",https://twitter.com/socialbit_cl/status/1177233366371975171,NA,NA,NA,NA,NA,0,0,NA,0,0
1177232535216111600,1177232535216111600,1569509082000,2019-09-26,11:44:42,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,@yabellini nos muestra los recursos disponibles con los que cuenta la comunidad #RLadies en #LatinR2019  pic.twitter.com/kgocQrn5qa,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}]",['yabellini'],[],"['https://pbs.twimg.com/media/EFZevSvXoAEEhFe.jpg', 'https://pbs.twimg.com/media/EFZevS1XoAADu-H.jpg']",0,1,5,NA,"['#rladies', '#latinr2019']",https://twitter.com/LatinR_Conf/status/1177232535216111621,NA,NA,NA,NA,NA,0,0,NA,0,0
1177232061008109600,1177183350521507800,1569508969000,2019-09-26,11:42:49,Argentina Standard Time,160083636,tuqmano,TuQmano,NA,"En la foto anterior no hay mujeres, sí. Esta vez por otra razón.   Ellxs , de los distintos capítulos de @RLadiesGlobal  en #LatinR2019, estaban en su encuentro.   Ahora, en panel de comunidades, aprendemos un poco más.  pic.twitter.com/MorIFtvrPy",[],"[{'id': 160083636, 'id_str': '160083636', 'screen_name': 'TuQmano'}, {'id': 770490229769789440, 'id_str': '770490229769789440', 'screen_name': 'RLadiesGlobal'}]",['rladiesglobal'],[],"['https://pbs.twimg.com/media/EFZeTZOWsAEysUu.jpg', 'https://pbs.twimg.com/media/EFZeUDMXYAAOT9r.jpg']",3,5,23,NA,['#latinr2019'],https://twitter.com/TuQmano/status/1177232061008109568,NA,NA,NA,NA,NA,0,0,NA,1,1
1177231609994649600,1177231609994649600,1569508862000,2019-09-26,11:41:02,Argentina Standard Time,114258616,d4tagirl,Daniela Vázquez,NA,"💜 @yabellini (@RLadiesSR) presentando #RLadies Global, en la mesa de comunidades de #LatinR2019, junto a @cantoflor_87 (@RLadiesBA), @rivaquiroga (@RLadiesSantiago) y @calcita3 (@RLadiesMVD)  🎉 Yay! #rladiesLatam pic.twitter.com/SRdB5sSWY4",[],"[{'id': 114258616, 'id_str': '114258616', 'screen_name': 'd4tagirl'}, {'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}, {'id': 849793688901476356, 'id_str': '849793688901476356', 'screen_name': 'RLadiesSR'}, {'id': 2726856502, 'id_str': '2726856502', 'screen_name': 'cantoflor_87'}, {'id': 817133222484176896, 'id_str': '817133222484176896', 'screen_name': 'RLadiesBA'}, {'id': 166030592, 'id_str': '166030592', 'screen_name': 'rivaquiroga'}, {'id': 881698125668331522, 'id_str': '881698125668331522', 'screen_name': 'RLadiesSantiago'}, {'id': 2579088997, 'id_str': '2579088997', 'screen_name': 'calcita3'}, {'id': 870664135943630853, 'id_str': '870664135943630853', 'screen_name': 'RLadiesMVD'}]","['yabellini', 'rladiessr', 'cantoflor_87', 'rladiesba', 'rivaquiroga', 'rladiessantiago', 'calcita3', 'rladiesmvd']",[],['https://pbs.twimg.com/media/EFZd5uZXUAEA0BQ.jpg'],0,4,23,NA,"['#rladies', '#latinr2019', '#rladieslatam']",https://twitter.com/d4tagirl/status/1177231609994649601,NA,NA,NA,NA,NA,0,0,NA,0,0
1177231189872001e3,1177231189872001e3,1569508762000,2019-09-26,11:39:22,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,@yabellini nos cuenta sobre #RLadies en #LatinR2019  pic.twitter.com/jpRLn2lY7X,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}]",['yabellini'],[],['https://pbs.twimg.com/media/EFZdg_3WsAIX7Jf.jpg'],0,1,6,NA,"['#rladies', '#latinr2019']",https://twitter.com/LatinR_Conf/status/1177231189872001024,NA,NA,NA,NA,NA,0,0,NA,0,0
1177231063141273600,1177231063141273600,1569508732000,2019-09-26,11:38:52,Argentina Standard Time,403121247,socialbit_cl,Socialbit,NA,@pachamaltese  nos comenta sobre las ventajas del uso de #plumber en #LatinR2019  pic.twitter.com/gamv72CWK9,[],"[{'id': 403121247, 'id_str': '403121247', 'screen_name': 'socialbit_cl'}, {'id': 2300614526, 'id_str': '2300614526', 'screen_name': 'pachamaltese'}]",['pachamaltese'],[],['https://pbs.twimg.com/media/EFZdaKyXsAAUaaX.jpg'],0,1,1,NA,"['#plumber', '#latinr2019']",https://twitter.com/socialbit_cl/status/1177231063141273600,NA,NA,NA,NA,NA,0,0,NA,0,0
1177230124581830700,1177230124581830700,1569508508000,2019-09-26,11:35:08,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,.@yabellini hablando sobre la comunidad #Rladies en #LatinR2019  pic.twitter.com/0ZsoPg2B8F,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}]",['yabellini'],[],['https://pbs.twimg.com/media/EFZcjQcX4AE7zuT.jpg'],0,1,2,NA,"['#rladies', '#latinr2019']",https://twitter.com/LatinR_Conf/status/1177230124581830658,NA,NA,NA,NA,NA,0,0,NA,0,0
1177229763695583200,1177229763695583200,1569508422000,2019-09-26,11:33:42,Argentina Standard Time,316156162,catagutierrezri,Cata Gutierrez Ricci,NA,"Las reflexiones siempre potentes de Germán Mondragón! 💪Fundamental considerar la historia que ""cargan"" los datos, reconocer sus sesgos y cuestionarlos si queremos innovar de manera disruptiva como Estado! ✊ #LatinR2019  https://twitter.com/socialbit_cl/status/1177227729822986242 …",[],"[{'id': 316156162, 'id_str': '316156162', 'screen_name': 'CataGutierrezRi'}]",[],['https://twitter.com/socialbit_cl/status/1177227729822986242'],[],0,1,5,NA,['#latinr2019'],https://twitter.com/CataGutierrezRi/status/1177229763695583233,NA,NA,NA,NA,NA,1,1177227729822986200,https://twitter.com/socialbit_cl/status/1177227729822986242,0,0
1177229056514953200,1177229056514953200,1569508253000,2019-09-26,11:30:53,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,✔¿Te gustaría participar en @thecarpentries? ¿Te gustaría certificarte como instructor? @cantoflor_87 junto a @_lacion_  nos cuentan cómo hacerlo en #LatinR2019  pic.twitter.com/bII91a2tvm,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 865339383200702465, 'id_str': '865339383200702465', 'screen_name': 'thecarpentries'}, {'id': 2726856502, 'id_str': '2726856502', 'screen_name': 'cantoflor_87'}, {'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}]","['thecarpentries', 'cantoflor_87', '_lacion_']",[],['https://pbs.twimg.com/media/EFZbkwAXUAAfugA.jpg'],1,3,3,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177229056514953217,NA,NA,NA,NA,NA,0,0,NA,0,0
1177227815680450600,1177227815680450600,1569507957000,2019-09-26,11:25:57,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,.@cantoflor_87 hablando sobre @thecarpentries en #LatinR2019 🎆💻👌  pic.twitter.com/zcbF1MXUnh,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 2726856502, 'id_str': '2726856502', 'screen_name': 'cantoflor_87'}, {'id': 865339383200702465, 'id_str': '865339383200702465', 'screen_name': 'thecarpentries'}]","['cantoflor_87', 'thecarpentries']",[],"['https://pbs.twimg.com/media/EFZabesXsAAw2d3.jpg', 'https://pbs.twimg.com/media/EFZactuXUAEcbNv.jpg']",0,1,1,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177227815680450560,NA,NA,NA,NA,NA,0,0,NA,0,0
1177227729822986200,1177227729822986200,1569507937000,2019-09-26,11:25:37,Argentina Standard Time,403121247,socialbit_cl,Socialbit,NA,"""Los datos tienen historia, y tenemos que hacernos cargo de lo que reproducen cuando trabajemos con ellos"", nos señala Germán Mondragón del @labgobcl 👏🏼#LatinR2019  https://twitter.com/IAgloni/status/1177226236109701120 …",[],"[{'id': 403121247, 'id_str': '403121247', 'screen_name': 'socialbit_cl'}, {'id': 3092217489, 'id_str': '3092217489', 'screen_name': 'labgobcl'}]",['labgobcl'],['https://twitter.com/IAgloni/status/1177226236109701120'],[],0,1,3,NA,['#latinr2019'],https://twitter.com/socialbit_cl/status/1177227729822986242,NA,NA,NA,NA,NA,1,1177226236109701e3,https://twitter.com/IAgloni/status/1177226236109701120,0,0
1177227666514174e3,1177227666514174e3,1569507922000,2019-09-26,11:25:22,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,En este momento @cantoflor_87 nos cuenta sobre @thecarpentries en el panel de comunidades en #LatinR2019  pic.twitter.com/15TQ5XVrdg,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 2726856502, 'id_str': '2726856502', 'screen_name': 'cantoflor_87'}, {'id': 865339383200702465, 'id_str': '865339383200702465', 'screen_name': 'thecarpentries'}]","['cantoflor_87', 'thecarpentries']",[],['https://pbs.twimg.com/media/EFZaT4cX4AIRjvV.jpg'],0,1,4,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177227666514173952,NA,NA,NA,NA,NA,0,0,NA,0,0
1177226642353270800,1177226642353270800,1569507678000,2019-09-26,11:21:18,Argentina Standard Time,244371808,zjbb,ZulemmaBazurtoBlacio,NA,#LatinR2019 ✨✨✨✨✨💘🇨🇱💘  pic.twitter.com/MEmRDZrwEh,[],"[{'id': 244371808, 'id_str': '244371808', 'screen_name': 'Zjbb'}]",[],[],['https://pbs.twimg.com/media/EFZZYtAW4AAPYex.jpg'],1,0,9,NA,['#latinr2019'],https://twitter.com/Zjbb/status/1177226642353270789,NA,NA,NA,NA,NA,0,0,NA,0,0
1177226236109701e3,1177226236109701e3,1569507581000,2019-09-26,11:19:41,Argentina Standard Time,1083160996745760800,iagloni,Ignacio Agloni,NA,"Germán Mondragón, del Laboratorio de Gobierno en la mesa de Ciencia de Datos para Políticas Publicas. #LatinR2019 @LatinR_Conf @socialbit_cl @labgobcl pic.twitter.com/MteJYfr0es",[],"[{'id': 1083160996745760768, 'id_str': '1083160996745760768', 'screen_name': 'IAgloni'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 403121247, 'id_str': '403121247', 'screen_name': 'socialbit_cl'}, {'id': 3092217489, 'id_str': '3092217489', 'screen_name': 'labgobcl'}]","['latinr_conf', 'socialbit_cl', 'labgobcl']",[],['https://pbs.twimg.com/media/EFZZAw5WkAITjYd.jpg'],0,4,13,NA,['#latinr2019'],https://twitter.com/IAgloni/status/1177226236109701120,NA,NA,NA,NA,NA,0,0,NA,0,0
1177225738015129600,1177225738015129600,1569507462000,2019-09-26,11:17:42,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,¿Querés contribuir a @rOpenSci ? @ma_salmon nos cuenta como hacer nuestro aporte en #LatinR2019 👇  pic.twitter.com/YcpKHHHUzc,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 342250615, 'id_str': '342250615', 'screen_name': 'rOpenSci'}, {'id': 2865404679, 'id_str': '2865404679', 'screen_name': 'ma_salmon'}]","['ropensci', 'ma_salmon']",[],['https://pbs.twimg.com/media/EFZYjpOXoAILTvI.jpg'],0,2,4,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177225738015129603,NA,NA,NA,NA,NA,0,0,NA,0,0
1177225659560726500,1177225659560726500,1569507443000,2019-09-26,11:17:23,Argentina Standard Time,400694446,yabellini,Yanina Bellini Saibene,NA,Aquí las diapositivas de @ma_salmon sobre los detalles de @rOpenSci y su revisión de 📦. #LatinR2019  pic.twitter.com/WNxEpUJZ8S,[],"[{'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}, {'id': 2865404679, 'id_str': '2865404679', 'screen_name': 'ma_salmon'}, {'id': 342250615, 'id_str': '342250615', 'screen_name': 'rOpenSci'}]","['ma_salmon', 'ropensci']",[],['https://pbs.twimg.com/media/EFZYffhXsAUW5f_.jpg'],1,4,8,NA,['#latinr2019'],https://twitter.com/yabellini/status/1177225659560726529,NA,NA,NA,NA,NA,0,0,NA,0,0
1177225288213835800,1177225288213835800,1569507355000,2019-09-26,11:15:55,Argentina Standard Time,403121247,socialbit_cl,Socialbit,NA,"🎇🎇Comienza la mesa temática ""Ciencia de datos para las políticas públicas"" donde conoceremos las experiencias de @pcofre @pachamaltese @veritoctoc, Pablo León y Germán Mondragón #LatinR2019",[],"[{'id': 403121247, 'id_str': '403121247', 'screen_name': 'socialbit_cl'}, {'id': 9228282, 'id_str': '9228282', 'screen_name': 'pcofre'}, {'id': 2300614526, 'id_str': '2300614526', 'screen_name': 'pachamaltese'}, {'id': 2600828990, 'id_str': '2600828990', 'screen_name': 'veritoctoc'}]","['pcofre', 'pachamaltese', 'veritoctoc']",[],[],0,3,7,NA,['#latinr2019'],https://twitter.com/socialbit_cl/status/1177225288213835777,NA,NA,NA,NA,NA,0,0,NA,0,0
1177225055031505e3,1177225055031505e3,1569507299000,2019-09-26,11:14:59,Argentina Standard Time,400694446,yabellini,Yanina Bellini Saibene,NA,.@rOpenSci tiene revisión abierta de paquetes científicos 📦 👇#LatinR2019  http://ropensci.org/software-review ,[],"[{'id': 400694446, 'id_str': '400694446', 'screen_name': 'yabellini'}, {'id': 342250615, 'id_str': '342250615', 'screen_name': 'rOpenSci'}]",['ropensci'],['http://ropensci.org/software-review'],[],0,1,2,NA,['#latinr2019'],https://twitter.com/yabellini/status/1177225055031504897,NA,NA,NA,NA,NA,0,0,NA,0,0
1177224569247191e3,1177224569247191e3,1569507183000,2019-09-26,11:13:03,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,En el panel de Comunidades en #LatinR2019 @ma_salmon nos muestra cómo proponer un paquete en @rOpenSci pic.twitter.com/pJ1RvEyWYn,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 2865404679, 'id_str': '2865404679', 'screen_name': 'ma_salmon'}, {'id': 342250615, 'id_str': '342250615', 'screen_name': 'rOpenSci'}]","['ma_salmon', 'ropensci']",[],['https://pbs.twimg.com/media/EFZXfiAW4AE4P4l.jpg'],0,0,4,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177224569247191040,NA,NA,NA,NA,NA,0,0,NA,0,0
1177223645585989600,1177223645585989600,1569506963000,2019-09-26,11:09:23,Argentina Standard Time,943420740891791400,latinr_conf,LatinR,NA,Panel de comunidades @rOpenSci y el criterio de revisión por @ma_salmon #LatinR2019  pic.twitter.com/j7m8vF6U1m,[],"[{'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}, {'id': 342250615, 'id_str': '342250615', 'screen_name': 'rOpenSci'}, {'id': 2865404679, 'id_str': '2865404679', 'screen_name': 'ma_salmon'}]","['ropensci', 'ma_salmon']",[],['https://pbs.twimg.com/media/EFZWqGuXsAArtdU.jpg'],0,0,3,NA,['#latinr2019'],https://twitter.com/LatinR_Conf/status/1177223645585989632,NA,NA,NA,NA,NA,0,0,NA,0,0
